-0.916738 -0.646715 -0.270796 -0.817339 2.621010 0.790950 0.038388 7 0.033829
0.662584 0.863463 0.136119 0.112189 3.277154 0.291722 0.894445 5 0.022523
0.751962 0.063114 0.840522 0.030862 0.231210 1.835988 0.627864 8 0.042123
0.630548 0.969782 -0.763297 0.787812 0.267003 2.522810 0.927331 6 0.079494
0.357755 0.361846 0.505413 -0.987541 0.518049 2.274591 0.292483 7 0.331985
-0.006557 0.019001 -0.368122 0.403405 1.101894 0.145236 0.564567 6 0.031866
0.085486 0.335957 -0.657716 0.661558 0.163471 0.288614 0.856525 5 0.006284
-0.835807 -0.459371 -0.851475 0.352452 0.231578 0.844157 0.279256 7 0.043288
0.477517 0.743378 0.155935 0.929407 1.207827 1.027822 0.822004 5 0.048991
0.622344 0.909775 0.808566 -0.722169 0.414265 2.270034 0.517305 5 0.210076
0.173560 -0.250082 -0.946428 -0.070469 0.265798 0.897506 0.211818 6 0.093403
0.456833 -0.467371 0.566968 -0.063912 1.787021 0.885281 0.453764 7 0.020088
-0.067886 0.737933 -0.731921 0.692105 4.413778 0.067063 0.442854 7 0.069647
0.220921 0.816565 0.548829 -0.267871 0.063057 0.134606 0.472804 6 0.003536
-0.040292 -0.937743 0.216860 0.584522 1.871125 0.708539 0.455125 8 0.213578
-0.223951 0.861025 0.822768 -0.324563 0.692545 0.389083 0.651153 8 0.003445
-0.818272 0.707933 -0.650711 -0.960459 0.956732 1.337762 0.602138 6 0.156527
-0.238307 -0.400440 -0.957976 -0.522395 3.623274 1.660258 0.903335 7 0.113589
0.547660 -0.881995 -0.760397 0.095603 1.180510 0.861832 0.730989 7 0.060998
0.637863 -0.193679 0.170966 -0.617678 0.125376 1.908927 0.923035 5 0.100578
0.985288 0.363142 0.623592 0.284430 1.221723 0.334859 0.282368 8 0.011180
-0.282451 0.220730 -0.169993 0.629908 0.281851 1.422843 0.660230 5 0.035052
0.260429 -0.638214 -0.442998 -0.095022 0.485796 0.327014 0.806714 6 0.006623
0.708873 -0.637086 -0.384144 -0.953344 5.159563 0.054741 0.772590 8 0.089686
0.871305 0.119135 0.093732 -0.121744 0.878965 1.299696 0.554662 5 0.050158
-0.580878 0.149127 0.829640 -0.168780 0.466846 1.137033 0.494466 7 0.042587
-0.428967 -0.816792 -0.111231 0.851873 0.090185 0.551094 0.925888 8 0.008686
0.689137 -0.740706 -0.880688 -0.973856 1.032506 0.158669 0.410159 5 0.042061
0.324137 0.309822 -0.847320 -0.814046 6.301290 0.705299 0.516016 8 0.224800
0.596777 0.453506 -0.493371 -0.489508 2.175730 0.800628 0.754741 6 0.130885
0.716790 -0.979905 0.643141 0.928635 4.333367 0.080278 0.391036 5 0.283112
-0.446669 -0.105372 0.298764 -0.697753 0.791089 0.474441 0.219228 7 0.010363
0.443985 0.449404 -0.387718 -0.786839 0.102800 0.329858 0.793892 5 0.009901
-0.947637 0.698516 -0.916368 -0.887758 0.938548 0.807978 0.789343 7 0.029073
0.825312 0.500833 0.427626 0.942265 3.886503 1.463785 0.379675 5 0.107184
-0.771296 0.513075 0.876498 -0.742392 0.575538 2.309392 0.233398 7 0.141384
-0.175099 0.896775 -0.293009 -0.966007 0.029627 0.298472 0.266714 8 0.005263
-0.926477 -0.583042 -0.153333 0.969646 0.629284 0.606312 0.719215 6 0.008997
-0.395831 -0.165487 -0.802952 -0.726308 0.395273 1.883544 0.772101 8 0.039083
-0.717563 0.648199 -0.115594 0.180225 0.024895 0.756562 0.664942 8 0.020134
-0.089930 -0.476085 0.920977 -0.966139 0.067550 0.113503 0.680973 5 0.012596
0.590804 0.737821 -0.808437 0.760543 5.626468 1.759373 0.937171 6 0.160055
-0.803148 0.141796 0.015166 0.318873 0.124590 0.337544 0.674357 7 0.005236
0.527030 0.537455 0.084721 -0.037898 0.969068 2.870506 0.471275 7 0.145849
-0.737814 -0.981248 0.527947 -0.797614 0.038862 2.658016 0.778138 5 0.113777
-0.562939 0.170921 -0.518414 0.768921 1.018716 3.160811 0.472606 8 0.062087
-0.539538 -0.022076 0.142509 0.705778 1.673750 0.091109 0.731592 5 0.014787
-0.789675 0.059563 0.145908 -0.771013 3.472329 0.760478 0.926078 7 0.052181
-0.929851 -0.266990 0.831201 0.009858 0.163646 0.087497 0.876078 5 0.003506
0.432925 -0.796853 0.554756 -0.510676 0.924122 0.577418 0.715072 7 0.014189
0.607158 0.481037 0.012359 0.636628 3.108326 0.607060 0.600039 8 0.010345
-0.751885 0.420347 -0.996856 -0.936406 1.356575 0.438171 0.746814 6 0.025523
-0.751418 -0.731343 -0.790115 -0.167935 0.217513 1.481264 0.877990 5 0.013825
-0.294169 0.523860 -0.157595 0.373382 0.705255 1.219932 0.226134 5 0.076665
0.459769 0.463907 -0.652480 0.113395 0.415345 0.152612 0.739658 7 0.000815
0.924528 0.846342 0.505430 0.373921 1.199165 1.121580 0.755201 7 0.014061
-0.972517 -0.184099 0.335024 -0.561109 2.663296 0.530157 0.770191 5 0.023279
-0.251031 -0.200354 -0.412103 0.048555 0.256303 1.015923 0.534132 7 0.079031
-0.753915 0.466722 -0.662588 -0.943784 1.683234 1.943994 0.692441 5 0.149254
0.802313 -0.112562 -0.841695 -0.726016 0.687441 0.486056 0.880773 8 0.001474
-0.264578 0.425737 -0.908706 -0.750454 1.489049 0.038980 0.280572 8 0.012140
0.617545 0.049219 0.166355 0.367838 0.853575 0.302236 0.696089 6 0.126472
-0.703189 -0.054757 -0.520832 0.889548 1.217598 1.477788 0.810294 5 0.137179
-0.043050 -0.566485 0.545545 -0.794592 1.728608 1.611905 0.529987 5 0.051213
-0.782999 -0.483491 0.759124 -0.569600 0.448636 0.515531 0.636951 8 0.055371
-0.498972 -0.928048 0.613993 -0.189831 0.907077 0.307185 0.739750 8 0.003659
-0.224599 -0.943663 -0.165014 0.801609 0.539490 0.199456 0.787738 8 0.044757
-0.188583 -0.524739 0.169609 -0.789514 0.783657 0.185247 0.716709 7 0.000963
-0.933808 -0.146213 0.464587 -0.449736 1.200556 1.274133 0.455652 5 0.218340
-0.858826 -0.041321 -0.678240 -0.414166 0.461569 0.003679 0.788356 5 0.008850
0.867064 -0.873410 0.424609 0.112214 0.975010 0.013011 0.107956 6 0.008032
0.070051 0.152048 0.084649 0.201915 1.088477 0.118599 0.683286 5 0.045737
-0.419874 0.664232 -0.464261 -0.476121 0.777258 2.990736 0.802723 5 0.148032
0.407153 -0.482269 0.606384 -0.743627 0.994489 0.233910 0.597565 5 0.012769
-0.941806 0.085836 0.016115 0.826755 0.906056 0.160836 0.786736 8 0.015929
0.829134 -0.697665 -0.815469 0.349624 2.234795 0.120870 0.682092 6 0.013636
-0.572379 0.386567 -0.386002 0.609997 0.142201 0.325508 0.391577 7 0.000000
0.293107 -0.804546 0.247598 0.607990 0.079518 0.890931 0.527635 5 0.003367
-0.728293 0.683511 0.366369 0.105727 0.020351 1.158669 0.492032 8 0.013061
0.708620 -0.957182 -0.490182 0.064742 0.512604 0.282001 0.543055 7 0.009259
0.774388 0.546886 0.714487 -0.040529 0.281725 1.378462 0.494183 6 0.024924
-0.046917 -0.372044 -0.190383 0.180952 0.965717 0.156598 0.499835 5 0.018963
-0.130011 -0.019386 0.066609 0.916698 0.862585 0.040696 0.448035 6 0.003568
-0.334849 0.736518 0.891372 0.405532 1.566862 1.778676 0.952791 8 0.167322
0.709504 -0.626652 -0.877186 0.836447 1.287043 1.821262 0.756089 6 0.212273
0.697975 -0.145155 -0.084501 0.420984 0.761752 1.322130 0.237054 6 0.058767
-0.266844 0.753804 -0.452599 0.217128 0.295574 1.674591 0.471668 5 0.026110
-0.596202 -0.142065 -0.125010 -0.883606 0.153115 0.446945 0.758586 6 0.018122
0.879092 -0.179969 -0.573213 0.398225 1.384101 1.350412 0.550396 7 0.181078
0.494608 -0.862104 0.913568 0.454455 2.751312 0.034603 0.815399 5 0.047416
-0.239656 0.422111 0.875196 -0.418435 0.065736 1.919221 0.359140 5 0.170740
0.428578 -0.077242 -0.326909 0.651914 0.588099 0.128168 0.680421 7 0.070636
0.262828 -0.284303 -0.864682 0.584385 0.515502 0.861446 0.519437 7 0.055365
0.055321 0.595944 0.395807 -0.524216 1.753507 0.602994 0.681176 7 0.004375
-0.123931 -0.196548 -0.978861 -0.044009 0.665943 3.311492 0.589723 6 0.077718
-0.285136 0.923832 -0.850715 -0.697568 1.924330 0.425174 0.671889 5 0.045958
0.943025 -0.363673 0.415004 0.032019 0.118887 0.095824 0.625617 5 0.014826
0.495552 0.985712 0.660250 0.557665 0.444911 0.448561 0.667299 5 0.013537
-0.240920 -0.648517 0.998728 0.197605 0.306929 0.008953 0.458097 7 0.094517
0.736632 0.113914 0.123967 -0.548849 0.644961 0.223647 0.217644 7 0.010057
0.836757 -0.052672 -0.684559 -0.668415 0.339642 0.208105 0.654935 8 0.098446
0.456534 0.077498 0.845608 -0.856535 1.581279 0.082945 0.158805 6 0.037377
-0.489645 -0.031664 -0.745954 0.023155 0.001772 0.175115 0.623186 6 0.011075
-0.344361 -0.084755 -0.060232 0.737050 0.653556 0.498875 0.801486 5 0.073209
-0.082500 -0.819470 0.451322 0.728232 1.904588 0.295692 0.902957 6 0.157108
-0.989180 -0.499065 -0.469645 0.753797 2.640868 0.116656 0.660500 6 0.140071
-0.040830 -0.478198 -0.039752 0.007624 0.048331 0.491555 0.555972 5 0.031632
-0.573001 -0.961628 -0.128466 0.810688 0.609064 1.153044 0.816393 6 0.017019
-0.921405 0.692039 -0.886727 0.449102 4.409910 2.022962 0.656848 5 0.129332
0.342125 -0.367402 0.035524 0.639242 0.257687 0.187296 0.769650 7 0.012712
0.546873 0.834160 0.332897 -0.806710 0.203578 1.014656 0.851524 5 0.007136
-0.523852 0.286499 -0.985137 0.945515 2.574523 3.074240 0.590972 7 0.152557
0.027749 -0.639807 0.996765 -0.878187 0.058255 0.562808 0.803872 7 0.027960
-0.349114 -0.817000 -0.513362 0.748321 0.439674 0.427016 0.184548 5 0.167877
0.158753 0.202869 0.066747 0.813909 0.117679 0.614005 0.540726 8 0.081701
-0.432601 0.141657 -0.570576 -0.844037 1.751341 0.294054 0.323032 7 0.037081
0.396819 0.180452 -0.367794 -0.301713 0.321589 0.199439 0.525838 5 0.034948
-0.202335 -0.609003 0.393319 -0.129909 0.185803 3.058576 0.877587 6 0.084147
0.983130 0.040891 0.726345 0.518136 0.752957 1.682429 0.380534 6 0.019680
-0.843437 0.116254 0.019114 -0.018005 0.585641 2.189115 0.052341 8 0.008269
0.457999 -0.970916 0.788634 0.397498 0.743317 0.203677 0.530322 8 0.037945
0.453577 0.080387 0.643826 -0.023583 0.826824 4.145514 0.568059 6 0.347240
-0.292435 0.597769 0.036964 -0.520108 1.706888 2.229649 0.708923 7 0.137705
0.573431 0.455278 -0.347519 -0.309200 1.438889 0.132268 0.621009 6 0.000000
0.715823 -0.085501 -0.116344 -0.551757 0.087999 1.694256 0.770613 8 0.075923
0.857383 0.864493 -0.533731 0.358620 0.857514 0.658349 0.377880 8 0.056544
-0.984561 -0.915673 -0.939968 -0.118264 0.734869 0.485148 0.581549 6 0.008271
-0.980776 -0.555866 -0.103060 0.439205 1.224468 0.023935 0.624003 5 0.013087
0.360284 0.809790 0.195075 -0.102513 0.730641 0.944991 0.516841 5 0.018692
0.340933 0.243821 -0.810166 0.261475 5.504657 1.074837 0.304835 8 0.212508
-0.521477 -0.952100 0.145577 0.702539 1.062226 0.063164 0.281641 7 0.004060
0.825905 -0.925426 0.273695 -0.289696 0.719802 0.034112 0.529613 8 0.019015
-0.308002 -0.960733 -0.477089 0.031275 1.546040 0.861580 0.845641 5 0.021739
0.517631 -0.370035 -0.809484 0.405589 0.140196 0.754104 0.925237 8 0.034812
-0.734366 0.236242 -0.813175 -0.434075 0.988755 4.823114 0.829632 6 0.141842
-0.524092 -0.187544 0.732458 0.016664 0.108304 1.392248 0.844293 7 0.120707
-0.355677 0.333917 0.138323 0.644960 0.475426 0.426187 0.548165 8 0.032787
-0.846586 -0.997626 0.900619 -0.495822 0.827526 1.632285 0.822354 7 0.005714
0.473061 0.183269 0.318678 -0.074360 0.128031 2.963020 0.773706 7 0.076807
0.321372 0.768298 0.973213 0.037963 1.505329 2.924326 0.753599 8 0.135026
-0.685685 0.515053 -0.721173 0.640185 2.456543 0.167773 0.845378 7 0.030111
-0.741859 0.176278 -0.595511 0.975773 0.156373 1.771005 0.497748 6 0.128106
0.854579 -0.384110 0.968486 -0.826207 1.306844 1.121406 0.521884 5 0.110177
0.101311 -0.326497 -0.035560 -0.222731 0.245101 0.475898 0.712173 5 0.007759
-0.234406 -0.467221 0.163606 -0.608578 0.149295 5.502791 0.798999 7 0.178678
0.630625 0.899205 -0.828891 -0.709879 0.490932 1.706464 0.809207 5 0.226114
-0.030782 0.817434 -0.343603 0.734887 2.909290 2.374214 0.914898 5 0.118564
-0.405271 -0.903751 -0.537121 -0.622222 1.897355 0.391856 0.410299 6 0.017535
0.478581 -0.221839 -0.778291 0.720134 0.008827 1.818031 0.924950 6 0.036612
0.027175 -0.774567 -0.345197 -0.573398 0.353536 1.166453 0.516147 8 0.051977
0.611357 0.119459 -0.367642 0.010788 0.531641 0.908600 0.664529 7 0.055924
-0.039933 -0.417432 -0.750114 -0.502715 1.377961 0.140986 0.314271 5 0.014064
0.800944 -0.511616 0.818561 0.875917 0.920458 4.639899 0.192404 5 0.261713
0.147244 -0.975958 -0.372803 0.845021 3.491372 1.108493 0.368301 8 0.280980
-0.665645 0.591544 0.212109 0.608810 0.211013 0.611447 0.805256 6 0.006803
0.420262 0.577231 -0.834522 -0.196094 1.928071 1.721120 0.176417 5 0.279070
0.103058 -0.762826 -0.242128 0.919081 1.995934 0.180249 0.556443 7 0.093034
-0.132603 -0.105047 0.516837 -0.853695 0.432240 0.190216 0.647587 6 0.007719
0.076152 0.150423 -0.673570 0.837592 2.465395 0.569771 0.806298 7 0.020706
0.413417 -0.330721 -0.373326 0.602718 0.178027 2.218352 0.728648 8 0.074576
-0.514126 -0.705993 0.908406 -0.373263 0.225721 0.028406 0.699190 6 0.013002
-0.485253 0.192439 -0.911105 0.620025 3.392493 0.815592 0.689448 5 0.094623
-0.350202 -0.860476 -0.476370 -0.504623 1.056768 1.317227 0.793401 7 0.041494
-0.372351 -0.071839 0.226043 0.854414 3.221590 2.054496 0.928613 8 0.144469
0.644145 -0.327841 0.796015 0.334647 1.365262 0.013222 0.732504 7 0.004344
0.642482 0.937657 0.388579 0.428014 1.202872 0.852249 0.836401 7 0.026752
0.136482 -0.107464 -0.431606 0.785835 1.808016 1.955868 0.631802 8 0.065634
0.493011 0.764434 0.065189 -0.914545 0.934730 2.387553 0.451947 5 0.145602
-0.415084 0.375581 0.405003 0.841337 0.741747 0.005731 0.769686 6 0.003676
-0.276019 0.947197 0.922295 0.955669 3.623106 0.299493 0.800145 6 0.051025
0.132550 -0.123506 -0.629656 -0.657763 2.445015 0.287297 0.561253 8 0.009587
-0.238032 0.186147 -0.186709 0.752419 0.959871 0.113911 0.835965 6 0.035839
0.474339 0.387439 0.899664 0.031611 0.718163 1.434401 0.275515 6 0.047643
0.670195 0.976608 0.015101 -0.521409 1.424560 3.198347 0.526046 7 0.066863
0.130601 0.228574 0.669072 -0.832814 0.541663 1.425684 0.566371 5 0.136347
-0.646875 -0.243094 0.000783 -0.494582 2.632986 1.034920 0.749746 8 0.029184
0.976239 0.789591 0.813350 0.647736 0.244771 4.039832 0.598484 8 0.124310
-0.869376 0.695244 -0.351921 0.751563 0.063276 2.115130 0.444803 8 0.222766
-0.010342 -0.594860 0.521212 -0.570704 1.961203 0.104370 0.891542 7 0.020823
-0.728138 0.628891 0.952470 0.146987 0.558807 0.224841 0.154994 8 0.001794
-0.499277 -0.185712 0.421616 -0.396982 0.630197 1.573261 0.464982 5 0.032000
-0.524138 -0.852843 0.862394 0.345674 0.207608 1.433186 0.732119 8 0.013583
-0.941509 0.331723 -0.092131 -0.091705 2.189575 0.636551 0.660302 5 0.063982
0.298914 -0.735126 0.003395 0.710407 0.750700 0.739416 0.842650 8 0.032396
-0.846061 -0.859893 0.636908 -0.619233 0.319041 2.108349 0.703383 5 0.155403
-0.725025 0.443672 -0.933112 -0.140141 0.017532 0.747392 0.613937 5 0.150798
0.803665 0.989773 0.842143 0.135541 0.697889 0.588327 0.865443 7 0.046661
0.427581 -0.175234 -0.523425 0.447843 1.100442 0.398797 0.399038 6 0.010232
-0.369281 -0.831893 0.610410 -0.090734 0.760873 0.216703 0.497205 8 0.002324
-0.649137 0.864658 0.883088 0.743717 0.533363 0.392134 0.242143 6 0.000878
-0.839966 0.442874 0.247669 0.408538 2.329978 1.186393 0.484295 8 0.026146
0.437148 -0.472044 0.367572 0.243148 1.261051 0.185869 0.910312 6 0.047639
0.486190 0.947059 0.233578 -0.600890 1.659794 0.848499 0.468376 7 0.063438
-0.720489 0.561479 0.116956 -0.975882 0.488475 2.127139 0.617740 7 0.076636
-0.177008 0.565457 -0.952808 0.617691 1.055723 0.572652 0.694611 7 0.093617
-0.749308 0.872449 0.091137 -0.677936 0.971351 0.639966 0.699350 7 0.004011
0.232872 -0.264674 0.485541 -0.946690 0.897514 0.007153 0.907207 6 0.013555
-0.066011 0.555548 0.202940 -0.730429 0.833650 0.633593 0.517402 6 0.014758
0.551602 0.395885 -0.301161 0.744434 0.036385 0.459776 0.665473 5 0.088449
-0.892789 0.561560 -0.904375 -0.444489 0.113742 0.052026 0.646280 5 0.020752
0.514729 -0.450214 -0.182967 -0.575854 2.502439 1.347298 0.395689 7 0.041286
0.582072 0.769010 -0.803039 0.601171 0.639931 0.556577 0.322544 7 0.025162
0.618991 0.329599 0.606613 -0.213505 0.674683 0.302898 0.868950 5 0.092343
0.379851 0.931002 -0.981568 0.227564 0.020740 0.891132 0.560613 6 0.008468
0.593959 -0.601501 0.897233 0.136508 0.533429 2.326169 0.678544 8 0.007499
-0.370807 0.121156 -0.194220 0.320401 0.229916 0.273606 0.745670 7 0.004029
-0.143602 0.064218 0.076811 -0.665914 0.669803 1.131648 0.882835 7 0.009233
0.923961 -0.937967 0.498580 0.112690 1.271731 0.166033 0.500966 6 0.036873
0.840901 0.944366 0.633486 0.399195 0.283392 1.256671 0.547461 6 0.011198
0.639515 0.144934 0.767160 0.032107 1.594295 0.399527 0.440443 7 0.068366
0.471772 0.106025 -0.134250 0.937170 0.219737 1.856247 0.776839 8 0.155247
-0.997925 -0.505203 0.220234 0.977344 0.177762 0.370477 0.683159 7 0.041013
0.539708 0.103757 0.618251 0.388402 2.149804 2.725377 0.206669 5 0.298382
0.331481 0.647720 0.405950 0.161521 0.155830 1.333752 0.787557 5 0.019863
-0.179415 -0.923817 0.844925 -0.573048 0.375519 0.150754 0.751216 6 0.048621
-0.499610 -0.689033 -0.545941 -0.754410 2.456282 0.273264 0.319027 8 0.027699
0.715746 -0.669823 0.431874 -0.552150 0.615527 0.351639 0.559156 6 0.007418
-0.823897 0.341009 -0.315578 0.069521 2.127150 1.494557 0.698046 8 0.044006
-0.440163 0.376611 -0.717672 0.423696 0.476528 0.065956 0.538700 6 0.004115
-0.253442 -0.466276 0.793862 0.260086 0.289196 1.869683 0.775271 5 0.108679
0.864940 -0.867023 0.559363 -0.124893 0.606723 0.122471 0.490449 5 0.077329
-0.346614 -0.567261 0.371071 -0.961030 0.886886 3.793210 0.322192 6 0.252929
0.776324 -0.117665 0.994034 -0.901333 0.201451 0.700193 0.886955 5 0.108940
-0.283163 0.399283 0.237157 0.197505 0.465907 0.291277 0.904552 5 0.001018
0.336403 -0.419408 0.245844 0.652623 1.633380 0.855137 0.467196 5 0.219872
-0.447136 -0.592226 0.931875 -0.878307 1.874607 0.402040 0.261674 5 0.024899
-0.446093 -0.856869 0.855677 -0.137614 0.857582 0.752498 0.308820 7 0.035619
0.768144 0.597611 0.794542 0.786849 0.083534 0.703935 0.088162 8 0.002768
-0.990021 -0.736261 -0.743288 0.164777 1.449282 2.380607 0.794869 7 0.069106
-0.372336 0.766942 0.794350 -0.008557 0.844985 0.382995 0.666046 6 0.007147
0.494522 0.557416 -0.517396 -0.192350 2.116767 0.989276 0.494938 8 0.032185
-0.235154 -0.523540 0.779846 -0.788405 5.833631 1.704823 0.746316 5 0.088431
0.048341 0.354668 0.218790 0.080267 2.073427 2.182945 0.696479 8 0.045636
0.898624 0.659698 -0.828555 -0.259642 2.504363 0.148120 0.853391 5 0.064516
0.553245 -0.387937 0.299944 -0.491670 0.941050 3.139504 0.685636 6 0.136864
0.140138 -0.725201 -0.542245 -0.709768 0.921792 0.546013 0.880075 8 0.010281
0.523648 0.183349 -0.351515 -0.935044 0.377906 2.982751 0.792748 5 0.089957
0.707578 -0.907232 0.614403 -0.911558 0.236137 2.338008 0.635848 8 0.223409
0.464202 -0.419438 0.645814 -0.990372 1.237717 1.077936 0.739100 7 0.015495
-0.882412 0.427582 -0.783601 -0.281447 0.195273 1.192595 0.536193 5 0.024230
-0.837283 -0.868862 -0.271411 -0.252343 2.481356 1.394919 0.538408 7 0.032288
-0.229681 0.846190 -0.122351 -0.742748 0.008318 1.438417 0.708513 5 0.165188
-0.546848 -0.912339 -0.695605 -0.330951 1.517971 1.084466 0.419059 8 0.070557
-0.868769 -0.001630 -0.421519 0.971529 0.190453 0.322089 0.540634 6 0.068015
-0.730766 -0.131108 -0.160081 0.845455 1.169607 0.768693 0.375265 7 0.032787
0.794307 -0.845570 -0.958040 0.206269 0.560975 2.486449 0.678816 6 0.213102
-0.057920 0.261302 -0.820564 0.828190 0.911778 0.242551 0.600217 8 0.000782
-0.934914 -0.609407 -0.363245 -0.290782 4.715782 0.460122 0.705014 7 0.013953
-0.079599 0.072975 -0.593395 -0.947774 0.075513 3.030555 0.564552 5 0.220741
-0.700284 0.545308 -0.296418 -0.134341 0.501372 0.660311 0.710714 7 0.012245
-0.204777 -0.586312 -0.672622 -0.697132 0.625048 1.203281 0.445037 5 0.027405
0.958882 0.109479 0.649944 -0.826957 0.376294 0.746563 0.449911 5 0.011851
-0.941715 0.053502 -0.950178 0.221703 0.318678 2.615627 0.263230 5 0.281213
0.991746 -0.438771 0.476606 0.150783 0.873650 0.703894 0.790659 8 0.019547
0.235037 -0.534769 -0.185969 -0.656060 0.318760 0.693763 0.674335 8 0.062129
0.501321 0.848458 0.096727 -0.785164 1.105526 0.180713 0.529446 5 0.038125
